INFO 2020-09-22 01:07:08,100 autoreload 6852 10088 Watching for file changes with StatReloader
DEBUG 2020-09-22 01:07:09,508 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\views\generic\edit.py first seen with mtime 1600688257.2288444
DEBUG 2020-09-22 01:07:09,508 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\pkg_resources\_vendor\appdirs.py first seen with mtime 1600687656.2014658
DEBUG 2020-09-22 01:07:09,508 autoreload 6852 10088 File C:\dev\webapps\mavshop\users\urls.py first seen with mtime 1600613057.5873885
DEBUG 2020-09-22 01:07:09,508 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\urllib3\util\request.py first seen with mtime 1600689156.8592947
DEBUG 2020-09-22 01:07:09,508 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\contrib\auth\tokens.py first seen with mtime 1600688252.0347402
DEBUG 2020-09-22 01:07:09,508 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\email\utils.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,508 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\rest_framework\schemas\__init__.py first seen with mtime 1600688271.6118557
DEBUG 2020-09-22 01:07:09,514 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\chardet\langthaimodel.py first seen with mtime 1600689155.9777226
DEBUG 2020-09-22 01:07:09,514 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\contrib\admin\views\main.py first seen with mtime 1600688251.3827405
DEBUG 2020-09-22 01:07:09,515 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\sqlparse\sql.py first seen with mtime 1600688280.0478365
DEBUG 2020-09-22 01:07:09,515 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\db\models\deletion.py first seen with mtime 1600688256.8358276
DEBUG 2020-09-22 01:07:09,515 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\genericpath.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,516 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\contrib\postgres\__init__.py first seen with mtime 1600688255.0410047
DEBUG 2020-09-22 01:07:09,516 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\core\files\locks.py first seen with mtime 1600688256.6058283
DEBUG 2020-09-22 01:07:09,516 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\contrib\staticfiles\management\commands\runserver.py first seen with mtime 1600688256.548829
DEBUG 2020-09-22 01:07:09,516 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\ssl.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,516 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\forms\fields.py first seen with mtime 1600688256.9108276
DEBUG 2020-09-22 01:07:09,516 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\contrib\postgres\forms\jsonb.py first seen with mtime 1600688255.1035383
DEBUG 2020-09-22 01:07:09,516 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\lzma.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,516 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\asyncio\runners.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,516 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\db\models\sql\where.py first seen with mtime 1600688256.8988273
DEBUG 2020-09-22 01:07:09,516 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\__future__.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,516 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\pytz\tzfile.py first seen with mtime 1600688277.4584115
DEBUG 2020-09-22 01:07:09,516 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\contrib\sessions\models.py first seen with mtime 1600688255.8008292
DEBUG 2020-09-22 01:07:09,516 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\http\server.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,516 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\concurrent\futures\thread.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,516 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\core\mail\message.py first seen with mtime 1600688256.6258292
DEBUG 2020-09-22 01:07:09,516 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\utils\text.py first seen with mtime 1600688257.177826
DEBUG 2020-09-22 01:07:09,516 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\ntpath.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,516 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\utils\topological_sort.py first seen with mtime 1600688257.1828287
DEBUG 2020-09-22 01:07:09,516 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\middleware\security.py first seen with mtime 1600688257.0408278
DEBUG 2020-09-22 01:07:09,516 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\dj_rest_auth\registration\serializers.py first seen with mtime 1600689336.670376
DEBUG 2020-09-22 01:07:09,516 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\utils\deconstruct.py first seen with mtime 1600688257.141828
DEBUG 2020-09-22 01:07:09,516 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\unittest\result.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,516 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\PIL\_version.py first seen with mtime 1600688274.4608583
DEBUG 2020-09-22 01:07:09,516 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\rest_framework\compat.py first seen with mtime 1600688271.219854
DEBUG 2020-09-22 01:07:09,516 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\rest_framework\utils\serializer_helpers.py first seen with mtime 1600688272.0138564
DEBUG 2020-09-22 01:07:09,525 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\db\models\manager.py first seen with mtime 1600688256.8448293
DEBUG 2020-09-22 01:07:09,525 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\rest_framework\utils\field_mapping.py first seen with mtime 1600688271.99386
DEBUG 2020-09-22 01:07:09,525 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\contrib\staticfiles\finders.py first seen with mtime 1600688256.534829
DEBUG 2020-09-22 01:07:09,526 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\sqlparse\engine\statement_splitter.py first seen with mtime 1600688280.0608387
DEBUG 2020-09-22 01:07:09,526 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\urllib3\packages\six.py first seen with mtime 1600689156.8452957
DEBUG 2020-09-22 01:07:09,526 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\asyncio\futures.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,528 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\urllib3\fields.py first seen with mtime 1600689156.8142934
DEBUG 2020-09-22 01:07:09,528 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\db\models\functions\mixins.py first seen with mtime 1600688256.8808289
DEBUG 2020-09-22 01:07:09,529 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\template\backends\__init__.py first seen with mtime 1600688257.0678287
DEBUG 2020-09-22 01:07:09,529 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\dj_rest_auth\registration\app_settings.py first seen with mtime 1600689336.6693692
DEBUG 2020-09-22 01:07:09,529 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\utils\module_loading.py first seen with mtime 1600688257.1698277
DEBUG 2020-09-22 01:07:09,530 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\asyncio\streams.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,530 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\logging\config.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,530 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\MySQLdb\_mysql.cp38-win32.pyd first seen with mtime 1600696100.1756613
DEBUG 2020-09-22 01:07:09,530 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\utils\regex_helper.py first seen with mtime 1600688257.1728272
DEBUG 2020-09-22 01:07:09,531 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\allauth\socialaccount\helpers.py first seen with mtime 1600689158.2901933
DEBUG 2020-09-22 01:07:09,531 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\contrib\staticfiles\handlers.py first seen with mtime 1600688256.5358274
DEBUG 2020-09-22 01:07:09,532 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\test\signals.py first seen with mtime 1600688257.104828
DEBUG 2020-09-22 01:07:09,532 autoreload 6852 10088 File C:\dev\webapps\mavshop\users\views.py first seen with mtime 1600613027.8952897
DEBUG 2020-09-22 01:07:09,532 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\rest_framework\settings.py first seen with mtime 1600688271.2738597
DEBUG 2020-09-22 01:07:09,532 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\chardet\utf8prober.py first seen with mtime 1600689155.9957175
DEBUG 2020-09-22 01:07:09,532 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\wsgiref\handlers.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,532 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\pkg_resources\__init__.py first seen with mtime 1600687656.1474674
DEBUG 2020-09-22 01:07:09,532 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\gzip.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,532 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\rest_framework\schemas\coreapi.py first seen with mtime 1600688271.613856
DEBUG 2020-09-22 01:07:09,532 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\stat.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,532 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\forms\forms.py first seen with mtime 1600688256.912827
DEBUG 2020-09-22 01:07:09,532 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\db\models\functions\window.py first seen with mtime 1600688256.8848279
DEBUG 2020-09-22 01:07:09,532 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\psycopg2\_range.py first seen with mtime 1600688273.2608583
DEBUG 2020-09-22 01:07:09,532 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\debug_toolbar\templatetags\__init__.py first seen with mtime 1600688248.1427383
DEBUG 2020-09-22 01:07:09,532 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\utils\dateparse.py first seen with mtime 1600688257.136827
DEBUG 2020-09-22 01:07:09,532 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\distutils\log.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,532 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\DLLs\_decimal.pyd first seen with mtime 1595232222.0
DEBUG 2020-09-22 01:07:09,532 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\pathlib.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,532 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\apps\config.py first seen with mtime 1600688248.9027445
DEBUG 2020-09-22 01:07:09,532 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\operator.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,532 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\requests\exceptions.py first seen with mtime 1600689157.625295
DEBUG 2020-09-22 01:07:09,532 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\db\models\fields\related.py first seen with mtime 1600688256.8658276
DEBUG 2020-09-22 01:07:09,532 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\template\smartif.py first seen with mtime 1600688257.06383
DEBUG 2020-09-22 01:07:09,532 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\utils\decorators.py first seen with mtime 1600688257.1428294
DEBUG 2020-09-22 01:07:09,532 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\rest_framework\exceptions.py first seen with mtime 1600688271.2268586
DEBUG 2020-09-22 01:07:09,532 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\psycopg2\_psycopg.cp38-win32.pyd first seen with mtime 1600688273.257857
DEBUG 2020-09-22 01:07:09,532 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\urllib\parse.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,540 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\numbers.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,540 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\bz2.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,540 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\distutils\dep_util.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,540 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\contrib\admin\exceptions.py first seen with mtime 1600688249.913741
DEBUG 2020-09-22 01:07:09,540 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\quopri.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,540 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\views\decorators\csrf.py first seen with mtime 1600688257.2128286
DEBUG 2020-09-22 01:07:09,540 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\contrib\staticfiles\apps.py first seen with mtime 1600688256.5318272
DEBUG 2020-09-22 01:07:09,540 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\rest_framework\templatetags\rest_framework.py first seen with mtime 1600688271.9658594
DEBUG 2020-09-22 01:07:09,540 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\core\cache\backends\base.py first seen with mtime 1600688256.5708275
DEBUG 2020-09-22 01:07:09,540 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\xml\dom\xmlbuilder.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,540 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\PIL\ImageMode.py first seen with mtime 1600688274.2078571
DEBUG 2020-09-22 01:07:09,540 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\db\backends\base\base.py first seen with mtime 1600688256.7118275
DEBUG 2020-09-22 01:07:09,540 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\core\checks\translation.py first seen with mtime 1600688256.5918264
DEBUG 2020-09-22 01:07:09,540 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\concurrent\__init__.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,540 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\DLLs\_ctypes.pyd first seen with mtime 1595232222.0
DEBUG 2020-09-22 01:07:09,540 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\pkg_resources\_vendor\packaging\specifiers.py first seen with mtime 1600687656.2914913
DEBUG 2020-09-22 01:07:09,540 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\rest_framework\schemas\generators.py first seen with mtime 1600688271.6158557
DEBUG 2020-09-22 01:07:09,540 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\core\handlers\wsgi.py first seen with mtime 1600688256.6228325
DEBUG 2020-09-22 01:07:09,540 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\utils\_os.py first seen with mtime 1600688257.1228273
DEBUG 2020-09-22 01:07:09,540 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\utils\cache.py first seen with mtime 1600688257.1308284
DEBUG 2020-09-22 01:07:09,540 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\db\models\utils.py first seen with mtime 1600688256.8538284
DEBUG 2020-09-22 01:07:09,540 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\sqlparse\filters\output.py first seen with mtime 1600688280.0698364
DEBUG 2020-09-22 01:07:09,540 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\middleware\common.py first seen with mtime 1600688257.03183
DEBUG 2020-09-22 01:07:09,540 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\pkg_resources\_vendor\packaging\_typing.py first seen with mtime 1600687656.3944645
